ID,Description,Entry_ID,Comment,Concepticon_ID,Media_IDs,Related_Entries,Related_Forms_Other_Dialect,Scientific_Name,Sense_Dialect,Subspecies,Synonym,Synonyms_Other_Dialect,Source
SN000279,"naranja (fruto), naranjo (árbol)",TSE01911,,ORANGE (FRUIT) [2627],,,,,,,,,
SN000280,"naranja (fruto), naranjo (árbol)",TSE01921,,ORANGE (FRUIT) [2627],,,,,,,,,
SN000281,nuera,TSE01931,,DAUGHTER-IN-LAW [1057],,,,,,,,,
SN000282,"suegro/a de mujer (otras variantes [alib mamal](TSE01941), [alib me'el](TSE01951))",TSE01931,,,,,,,"Guaquitepec, Villa Las Rosas, Yajalón",,,,
SN000283,suegro de mujer,TSE01941,,FATHER-IN-LAW (OF WOMAN) [2254],,,,,,,,,
SN000284,suegra de mujer,TSE01951,,MOTHER-IN-LAW (OF WOMAN) [2256],,,,,,,,,
SN000285,casarse (mujer),TSE01961,,MARRY (AS WOMAN) [2163],,,,,,,,,
SN000286,tomar como nuera (volverse suegro/a de),TSE01971,,,,,,,,,,,
SN000287,tomar como suegro/a (mujer),TSE01971,,,,,,,"Guaquitepec, Villa Las Rosas, Yajalón",,,,
SN000288,adoptar como hijo/a (una mujer),TSE01981,,,,,,,,,,,
SN000289,sobrino/a (de mujer),TSE01991,,NEPHEW [1063] ; NIECE [1642],,,,,,,,,
SN000290,hijastro/a (de mujer),TSE01991,,,,[cha'al](TSE08001),,,"Bachajón, Cancuc",,,,
SN000291,impuesto,TSE02001,,,,,,,,,,,
SN000292,"alcalde; cargo tradicional ocupado por cuatro ancianos (numerados del primero al cuarto), que eran anteriormente los gobernantes del pueblo, pero ahora sólo acompañan al presidente municipal (véase [kunerol](TSE33861)) en los eventos rituales y en ocasiones en actos civiles del pueblo; cada uno porta un bastón de mando; son responsables de buscar a los alféreces (véase [kaptan](TSE28721)) de cada mayordomía; si no encuentran, ellos asumen esa responsabilidad",TSE02011,,,,,,,Tenejapa,,,,
SN000293,"autoridad tradicional, uno para el gran calpul (véase [kalpul](TSE28151)), otro para el pequeño calpul, que anteriormente dirigía a los regidores (véase [extul](TSE16691))",TSE02011,,,,,,,Oxchuc,,,,
SN000294,"alcalde, cargo tradicional ocupado por cuatro hombres mayores, agrupados en un orden jerárquico y que han ejercido cargos de capitán de los tres principales santos (San Juan, Santa Ana y Virgen de Natividad); trabajan en conjunto con las autoridades comunitarias y se encargan de buscar a los capitanes de esos santos, a excepción de la Virgen de Guadalupe que es de manera voluntaria; asimismo, en la fiesta de la milpa y del agua se dividen en dos partes para festejarlas: Yanch'en (Paluch'en) y <alan k'inal>, según su ubicación dentro del poblado; son también los que pasan a pedir cooperación en las casas llevando consigo su bastón de mando; para la fiesta de la milpa en Oxchuc, sólo va el segundo alcalde, mientras que el primero se queda a cuidar las cosas en la iglesia",TSE02011,,,,,,,Guaquitepec,,,,
SN000295,juez,TSE02011,,,,,,,Petalcingo,,,,
SN000296,"autoridad tradicional que tiene como responsabilidad realizar la fiesta del carnaval en la iglesia, en el cabildo, en las cruces y otros lugares sagrados",TSE02021,,,,,,,,,,,
SN000297,"algo, un poco",TSE02031,,,,,,,,,,,
SN000298,"mucho, demasiado, en gran cantidad",TSE02041,,,,,,,,,,,
SN000299,almud (medida con una canasta o una copa),TSE02051,,,,,,,,,,,
SN000300,"hijos, prole, descendencia (de una pareja, en general)",TSE02061,,CHILD (DESCENDANT) [1801],,,,,,,,,
SN000301,"alférez, encargado de celebrar ciertas fiestas, en particular el carnaval (cada santo tiene su grupo de alféreces)",TSE02071,,,,,,,,,TSE28721,,
SN000302,"calmarse, disminuir, mitigarse",TSE02081,,,,,,,,,,,
SN000303,altar,TSE02091,,ALTAR [853],22c968cf43f6a4daff42adc9bf75d08e ; 7ff8568634b68e0b4dbdc9304d249f1b,,,,,,,,
SN000304,"dar a luz, parir",TSE02101,,,,,,,,,,,
SN000305,"señalar, criticar, denunciar públicamente",TSE02111,,,,,,,,,,,
SN000306,llamar gritando,TSE02111,,,,[awtay](TSE03061),,,,,,,
SN000307,"en vano, de balde, sin sentido",TSE02121,,IN VAIN [1765],,,,,,,,,
SN000308,"hablar mal de otros en su ausencia, chismear en contra de, tener envidia a",TSE02131,,,,,,,Guaquitepec,,,,
SN000309,ofrecer,TSE02131,,,,,,,Bachajón,,,,
SN000310,llamar con voz fuerte o gritando,TSE02131,,,,,,,Tenejapa,,,,
SN000311,"volverse pesado, hacerse pesado",TSE02141,,,,,,,,,,,
SN000312,"(""se hizo pesada su boca"") se puso nervioso o inseguro hablando",TSE02151,,,,,,,,,,,
SN000313,"(""se hizo pesado su corazón"") se cansó, se fatigó",TSE02161,,,,,,,,,,,
SN000314,volver pesado (una carga),TSE02171,,,,,,,,,,,
SN000315,rábano,TSE02181,,RADISH [2365],10437083e7bb0c499eb1282d63bea90b,,,Raphanus sativus,,,,wanex,
SN000316,araña (genérico para todo el orden <Araneae>),TSE02191,,SPIDER [843],,,,,,,,,
SN000317,patio,TSE02201,,COURTYARD [4],,,,,,,,,
SN000318,"pequeño (niño, cría de animal)",TSE02211,,,,,,,"Bachajón, Oxchuc, Tenejapa",,,,
SN000319,"debilitado, cansado, inmóvil, entumido",TSE02211,,,,,,,Petalcingo,,,,
SN000320,medio nublado,TSE02211,,,,,,,Oxchuc,,,,
SN000321,"flauta (en especial, la de carrizo)",TSE02221,,FLUTE [777],,,,,,,,,
SN000322,"malo, malévolo; inservible, defectuoso, feo",TSE02231,,EVIL [45] ; BAD [1292],,,,,,,,,
SN000323,oscurecer,TSE02241,,,,[x'amet](TSE72371),Tenejapa [yamet](TSE75941),,,,,,
SN000324,debilitarse,TSE02241,,,,,,,"Center, Petalcingo",,,,
SN000325,"especie de guaje grande (árbol), de hojas chicas; se comen las puntas tiernas",TSE02251,,,,,,Acacia angustissima,,,,,
SN000326,"musgo (sobre las piedras, en el agua)",TSE02261,,,,,,,,,,,
SN000327,"musgo (sobre las piedras, en el agua)",TSE02271,,,,,,,,,,,
SN000328,debajo de (verticalmente o pendiente abajo) (véase [ahlanil](TSE00691)),TSE02281,,BELOW OR UNDER [1485],,,,,,,,,
SN000329,"difunto, muerto, cadáver, finado",TSE02291,,CORPSE [767],,,,,,,TSE09421,,
SN000330,correr,TSE02301,,,,,,,,,,,
SN000331,carrera; correr,TSE02311,,,,,,,,,,,
SN000332,ángel,TSE02321,,,,,,,,,,,
SN000333,"lugar sagrado, marcado por una cruz, donde habitan deidades y donde la gente se comunica con los seres sobrenaturales con ofrendas y rezos",TSE02321,,,,,,,Tenejapa,,,,
SN000334,"apurarse para alcanzar algo, perseguir, anhelar llegar a",TSE02331,,,,,,,,,,,
SN000335,"antiguo, de antaño",TSE02341,,,,,,,,,,,
SN000336,"antiguo, viejo, de antaño",TSE02351,,,,,,,,,,,
SN000337,"antiguo, persona de antaño",TSE02361,,,,,,,,,,,
SN000338,mujer,TSE02371,,WOMAN [962] ; FEMALE PERSON [2105],a66cc8d4becb86171df2e4aade65adb3,,,,,,,,
SN000339,"mujer en relación a otro; hija, hembra (de un animal)",TSE02372,,,,,,,,,,,
SN000340,amante mujer,TSE02381,,,,,,,,,,,
SN000341,novia,TSE02381,,,,[ach'ix](TSE00242),,,"Cancuc, Petalcingo, Sibakja’",,,,
SN000342,"cobardía, miedo (de un hombre)",TSE02391,,,,,,,,,,,
SN000343,hija (de mujer),TSE02401,,,,,,,,,,,
SN000344,hija (de hombre),TSE02411,,DAUGHTER [1357],,,,,,,,,
SN000345,"hombre afeminado, homosexual",TSE02421,,,,,,,,,,,
SN000346,"mandilón, hombre cobarde, débil",TSE02431,,,,,,,,,,,
SN000347,tomar de amante (a una mujer),TSE02441,,,,,,,,,,,
SN000348,tomar de novia,TSE02441,,,,,,,"Cancuc, Petalcingo, Sibakja’",,,,
SN000349,verle la cara de pendejo a,TSE02441,,,,,,,Petalcingo,,,,
SN000350,"hecho de ser mujeriego, cometer adulterio",TSE02451,,,,,,,,,,,
SN000351,"ser mujeriego, cometer adulterio",TSE02461,,ADULTERY [902],,,,,,,,,
SN000352,"ser mujeriego, cometer adulterio",TSE02471,,,,,,,,,,,
SN000353,volverse adulta (mujer),TSE02481,,,,,,,,,,,
SN000354,achihual; también designa el agua que usa la alfarera para lavarse las manos,TSE02491,,,,,,,,,,,
SN000355,"tumor, postema",TSE02501,,,,,,,,,,,
SN000356,"achihual, agua con restos de maíz molido o de masa, en particular por humedecer las manos de quien tortea o la que está en una cubeta abajo de la tabla del molino donde se juntan los desperdicios de la molienda",TSE02511,,,,,,,,,,,
SN000357,olla con agua donde se humedece uno las manos al tortear,TSE02521,,,,,,,,,,,
SN000358,arroba (unidad de medida usada para granos),TSE02531,,,,,,,,,,,
SN000359,"cangrejo (registrado en Chitam Uk'um, Pantelhó, véase [yax](TSE76171))",TSE02541,,,,,,,,,,,
SN000360,azadón,TSE02551,,HOE [284],,,,,,,,,
SN000361,"panela, azúcar",TSE02561,,SUGAR [862],,,,,,,,,
SN000362,chicote,TSE02571,,,,,,,,,,,
SN000363,pene,TSE02581,,PENIS [1222],,,,,,,,,
SN000364,vagina,TSE02581,,,,,,,Petalcingo,,,,
SN000365,clítoris,TSE02581,,,,,,,Tenejapa,,,,
SN000366,aguijón de insecto,TSE02581,,,,,,,,,,,
SN000367,semilla del chayote,TSE02581,,,,[bak'](TSE03961),,,"Cancuc, Petalcingo",,,,
SN000368,tener relaciones sexuales,TSE02591,,,,,,,,,,,
SN000369,herramienta (véase [a'tejib](TSE02631)),TSE02601,,,,,,,,,,,
SN000370,trabajar,TSE02611,,,,,,,,,,,
SN000371,trabajar,TSE02621,,WORK (ACTIVITY) [1086],,,,,,,,,
SN000372,herramienta,TSE02631,,TOOL [1361],488e8871c22d2e08f6e957e43377688a,,,,,,,,
SN000373,trabajo,TSE02641,,,,[a'tel](TSE02651),,,,,,,
SN000374,trabajador,TSE02641,,,,[j'a'tel](TSE21271),,,,,,,
SN000375,trabajo,TSE02651,,WORK (LABOUR) [984],,,,,,,,,
SN000376,"cargo, función o puesto de responsabilidad asignado a una persona",TSE02661,,,,,,,,,,,
SN000377,trabajar (véase [a'tej](TSE02621)),TSE02671,,WORKING OR WORK [2281],,,,,,,,,
SN000378,"tomar como trabajo o cargo, dedicarse a (véase [a'telin](TSE02701))",TSE02681,,,,,,,,,,,
SN000379,"tomar como trabajo o cargo, dedicarse a",TSE02691,,,,,,,,,,,
SN000380,"tomar como trabajo o cargo, dedicarse a",TSE02701,,,,,,,,,,,
SN000381,"trabajar algo, llevar a la práctica",TSE02711,,,,,,,,,,,
SN000382,baño (hecho de bañarse) (véase [atin](TSE02741)),TSE02721,,,,,,,"North, Center",,,,
SN000383,acto de lavar ropa (véase [atin](TSE02741)),TSE02721,,,,,,,South,,,,
SN000384,lavada (ropa por lavar o ya lavada),TSE02731,,,,,,,"Center, South",,,,
SN000385,agua para bañarse,TSE02731,,,,,,,"Bachajón, Petalcingo",,,,
SN000386,"bañarse, echarse un baño",TSE02741,,BATHE [138],,,South [nux](TSE46101),,"North, Center",,,,
SN000387,lavar ropa,TSE02741,,,,,,,South,,,,
SN000388,"empaparse con, mojarse con, embarrarse con, untarse, mancharse con",TSE02751,,,,,,,,,,,
SN000389,"lugar donde se baña uno, objeto que sirve para bañarse: baño",TSE02761,,,,,,,"North, Center",,,,
SN000390,"lugar donde se lava ropa, instrumento que sirve para lavar ropa: batea, lavadero, fregadero",TSE02761,,,,,,,South,,,,
SN000391,bañar a,TSE02771,,,,,,,"North, Center",,,,
SN000392,lavar (ropa),TSE02771,,,,,,,Villa Las Rosas,,,,
SN000393,sal,TSE02781,,SALT [1274],,,,,,,,,
SN000394,escolín,TSE02791,,,,,,árbol: Rapanea myricoides,,,,,R002[Scientific_Name]
SN000395,"roca cristalina, probablemente calcita o caliza cristalina",TSE02801,,,,,,,,,,,
SN000396,también; tampoco (con negación),TSE02811,,,,,,,,,,,
SN000397,grito,TSE02821,,SCREAMING [2522],,,,,,,,,
SN000398,gritar,TSE02831,,,,,,,,,,,
SN000399,sembrar (maíz),TSE02841,,SOW SEEDS [748],,,,,,,,,
SN000400,para contar actos de sembrar,TSE02851,,,,,,,,,,,
SN000401,"""oyes"", partícula que indica que el oyente ya ha oído hablar sobre el hecho mencionado, en particular por parte del mismo hablante; puede señalar insistencia de que el oyente entienda o ponga atención",TSE02861,,,,,,,,,,,
SN000402,"estar gritando, haciendo bulla, relajo (mucha gente)",TSE02871,,,,,,,,,,,
SN000403,siembra (de maíz),TSE02881,,,,,,,,,,,
SN000404,acto de sembrar,TSE02891,,,,,,,,,,,
SN000405,"palo para sembrar, coa",TSE02901,,,,,,,,,,,
SN000406,"siembra, sembradío, cultivo",TSE02911,,,,,,,,,TSE65831,,
SN000407,semilla; sembradío de semillero (antes de trasplante),TSE02911,,,,,,,Amatenango,,,,
SN000408,temporada de siembra; sitio reservado para sembrar,TSE02921,,,,,,,,,,,
SN000409,temporada de siembra,TSE02931,,,,,,,,,,,
SN000410,plato o asiento para las jícaras,TSE02941,,,,,,,,,,,
SN000411,sembrar (maíz),TSE02951,,,,,,,,,,,
SN000412,habas,TSE02961,,,,,,Vicia faba,,,,,
SN000413,"resiembra, acto de resembrar",TSE02971,,,,,,,,,,,
SN000414,resiembra,TSE02981,,,,,,,,,,,
SN000415,semillas para la resiembra,TSE02981,,,,,,,,,,,
SN000416,resembrar,TSE02991,,,,,,,,,,,
SN000417,"""ya ves"", partícula que indica que el oyente ya sabe o ha visto el hecho mencionado",TSE03001,,,,,,,,,,,
SN000418,"lugar, sitio, espacio",TSE03011,,PLACE (POSITION) [723],,,,,,,,,
SN000419,"envase, recipiente",TSE03011,,,,,,,,,,,
SN000420,hamaca,TSE03021,,HAMMOCK [2019],,,,,,,,,
SN000421,"palo para sembrar, coa",TSE03031,,,,,,,,,,,
SN000422,por favor,TSE03041,,,,,,,,,,,
SN000423,"palo para sembrar, coa",TSE03051,,,,,,,,,,,
SN000424,"gritarle a, llamar gritando",TSE03061,,,,,,,,,,,
SN000425,gritar,TSE03071,,SHOUT [715],,,,,,,,,
SN000426,punta de fierro de la coa,TSE03081,,,,,,,,,,,
SN000427,"palo para sembrar, coa",TSE03091,,,,,,,,,,,
SN000428,"cáscara del algodón, cápsula que lo contiene, baga",TSE03101,,,,,,,,,,,
SN000429,"ramón, talcoite, mojú (árbol y fruto)",TSE03111,,,,,,árbol y fruto: Brosimum alicastrum,,,,,
SN000430,y; qué tal,TSE03121,,,,,,,,,,,
SN000431,"capa, abrigo, impermeable, sombrilla; cualquier cosa que pueda servir de protección contra la lluvia o el sol",TSE03131,,,,,,,,,,,
SN000432,árbol que da una buena sombra,TSE03141,,,,,,,,,,,
SN000433,"usar como abrigo, resguardarse abajo de, cubrirse con",TSE03151,,,,,,,,,,,
SN000434,"tomar para hacer sombra, abrigarse, resguardarse (del sol, de la lluvia)",TSE03161,,,,,,,,,,,
SN000435,abrigarse,TSE03171,,,,,,,,,,,
SN000436,sombra; refugio (donde uno se resguarda del sol o de la lluvia),TSE03181,,SHADOW [2275] ; SHADE [1388],,,,,,,,,
SN000437,"abrigar, cubrir, darle sombra a; abrigarse de (la lluvia)",TSE03191,,,,,,,,,,,
SN000438,ajo,TSE03201,,GARLIC [2368],,,,,,,,,
SN000439,"¡ay!; grito de dolor, susto o sorpresa",TSE03211,,,,,,,,,,"Petalcingo, Yajalón uyuya",
SN000440,haber (forma negativa: [ma'yuk](TSE40921) o <mayuk>),TSE03221,,THERE IS OR THERE ARE [2152],,,,,,,,,
SN000441,"estar (en un lugar, o metafóricamente, en un estado o actividad)",TSE03221,,BE SITUATED [62],,,,,,,,,
SN000442,(con sustantivo poseído) tener,TSE03221,,,,,,,,,,,
SN000443,(con verbo) a veces,TSE03221,,,,,,,,,,,
SN000444,"(con pronombre interrogativo) da el sentido de un indefinido: alguien, algo, en algún lugar, etc.",TSE03221,,,,,,,,,,,
SN000445,todavía falta,TSE03222,,,,,,,,,,,
SN000446,"platicar, conversar, charlar",TSE03231,,,,,,,,,,,
SN000447,"criticar, hablar mal de otros",TSE03231,,,,,,,,,,,
SN000448,platicar (un asunto),TSE03241,,TELL [1711],,,,,,,TSE03261,,
SN000449,"criticar a, hablar mal de",TSE03241,,,,,,,,,,,
SN000450,"(""habló su corazón"") se preocupó",TSE03251,,,,,,,,,,,
SN000451,"platicar sobre, comentar",TSE03261,,,,,,,,,TSE03241,,
SN000452,"criticar a, hablar mal de",TSE03261,,,,,,,"Tenejapa, Yajalón",,,,
SN000453,"plática, diálogo",TSE03271,,,,,,,,,,,
SN000454,"platicar, conversar (véase [a'yan](TSE03231))",TSE03281,,,,,,,,,,,
SN000455,"lagarto, cocodrilo (reptil)",TSE03291,,,,,,,,,,,
SN000456,"antes, anteriormente",TSE03301,,,,,,,,,,,
SN000457,"estar, existir, habitar, permanecer",TSE03311,,,,,,,,,,,
SN000458,nacer (persona),TSE03311,,BE BORN [1090],,,,,"North, South",,,,
SN000459,"hacerse, suceder",TSE03311,,HAPPEN [248],,,,,,,,,
SN000460,"nacimiento; existencia, vivencia, sobrevivencia",TSE03321,,,,,,,,,,,
SN000461,"dar a luz, parir",TSE03331,,GIVE BIRTH [1195],,,,,,,,,
SN000462,dónde,TSE03341,,,,,,,,,,,
SN000463,"contenido, relleno (véase [bahl](TSE03621))",TSE03351,,,,,,,,,,,
SN000464,primero,TSE03361,,FIRST [728],,,,,,,,,
SN000465,primero (ordinal) (véase [bahbayal](TSE03521)),TSE03371,,,,,,,,,,,
SN000466,primero (ordinal) (véase [bahbayal](TSE03521)),TSE03381,,FIRST [728],,,,,,,,,
SN000467,barretón,TSE03391,,,34aeab3457e690051d4ccb50166d3f70,,,,,,,,
SN000468,"levantar y encorvar hacia arriba (punta de algo alargado: pestañas, nariz como muestra de enojo, zapato, alambre) (véase [wach](TSE69321))",TSE03401,,,,,,,,,,,
SN000469,"levantado, encorvado hacia arriba, torcido, fruncido (punta de algo, pestañas, nariz) (véase [wachal](TSE69361))",TSE03411,,CROOKED [297],,,,,,,,,
SN000470,alargado (nariz),TSE03411,,,,,,,Petalcingo,,,,
SN000471,"panteón, tumba (véase [bahch'en](TSE03561))",TSE03421,,,,,,,,,,,
SN000472,pararse demasiado (nariz de alguien enojándose),TSE03431,,,,,,,,,,,
SN000473,doblarse súbitamente o fuertemente (punta de algo alargado) (véase [puxk'ij](TSE52721)),TSE03441,,,,,,,,,,,
SN000474,doblar súbitamente (punta de algo alargado) (véase [puxk'in](TSE52731)),TSE03451,,,,,,,,,,,
SN000475,"trompudo, con la nariz levantada (véase [wachni'](TSE69371))",TSE03461,,,,,,,,,,,
SN000476,pronombre reflexivo y recíproco (siempre poseído),TSE03471,,,,,,,,,,,
SN000477,irse (irregular),TSE03481,,GO [695] ; LEAVE [1752],,,,,,,,,
SN000478,"ponerse, volverse, quedarse (acompañando un predicado no verbal)",TSE03481,,,,,,,,,,,
SN000479,tuza,TSE03491,,,,,,mamífero: Orthogeomys hispidus,,,,"Guaquitepec, Tenejapa mentes",
SN000480,"encima, sobre",TSE03501,,ABOVE [1741],,,,,,,,,
SN000481,primero (ordinal) (véase [bahbayal](TSE03521)),TSE03511,,,,,,,,,,,
SN000482,primero (ordinal),TSE03521,,FIRST [728],,,,,,,,,
SN000483,primero (ordinal) (véase [bahbayal](TSE03521)),TSE03531,,FIRST [728],,,,,,,,,
SN000484,"encorvarse, levantarse, fruncirse (la punta de algo, nariz, pestañas) (véase [wahchaj](TSE69451))",TSE03541,,,,,,,,,,,
SN000485,alargarse (nariz),TSE03541,,,,,,,Petalcingo,,,,
SN000486,"encorvar, doblar (punta de algo) (véase [wahchan](TSE69461))",TSE03551,,,,,,,,,,,
SN000487,alargar (nariz),TSE03551,,,,,,,Petalcingo,,,,
SN000488,"panteón, tumba (véase [mukenal](TSE42731))",TSE03561,,,,,,,,,,,
SN000489,"ida, partida",TSE03571,,,,,,,,,,,
SN000490,"para allá, yéndose, alejándose (se opone a [talel](TSE57541) 'para acá')",TSE03581,,,,,,,,,,,
SN000491,expresa una proyección a futuro,TSE03581,,,,,,,,,,,
SN000492,rumbo a,TSE03581,,,,,,,,,,,
SN000493,"hacer travesuras o maldades, ser travieso, portarse mal",TSE03591,,,,,,,,,,,
SN000494,"estar inquieto, intranquilo (por dolor, por contracciones del parto)",TSE03591,,,,,,,Tenejapa,,,,
SN000495,"estar inquieto, moverse incontroladamente (la gallina que busca donde poner huevos, un gusano)",TSE03591,,,,,,,,,,,
SN000496,sentirse aburrido,TSE03591,,,,,,,Amatenango,,,,
SN000497,cuatrocientos; para contar por múltiples de cuatrocientos o por zontes,TSE03601,,,,,,,,,,,
SN000498,para contar objetos rollizos o cilíndricos,TSE03611,,,,,,,,,,,
SN000499,"contenido, relleno; lo que está o se pone adentro de algo",TSE03621,,,,,,,,,,,
SN000500,"guardián, animal protector de un lugar (véase [ajwal](TSE01321))",TSE03621,,,,,,,,,,,
SN000501,"tirarse, echarse, acostarse en el suelo (persona, animal, cosa cilíndrica)",TSE03631,,,,,,,,,,,
SN000502,jaguar,TSE03641,,JAGUAR [1250],,,,mamífero: Panthera onca,,,,,
SN000503,"acostar, echar, tirar (persona, animal, cosa cilíndrica)",TSE03651,,LAY (VERB) [2071],,,,,,,,,
SN000504,nombre de una flor amarilla parecida al [jsuhn](TSE25351),TSE03661,,,,,,Polymnia maculata,,,,,
SN000505,"revolcarse fuertemente, dar vueltas, retorcerse",TSE03671,,,,,,,,,,,
SN000506,"mundo, tierra (planeta); superficie de la tierra",TSE03681,,WORLD [965],,,,,,,,,
SN000507,"para contar troncos cortados, trozos",TSE03691,,,,,,,,,,,
SN000508,techo,TSE03701,,,,,,,North,,,jolnah,
SN000509,tapanco,TSE03701,,,,,,,,,,,
SN000510,colocarse (cosa boluda grande),TSE03711,,,,,,,,,,,
SN000511,"colocar, asentar (cosa boluda grande)",TSE03721,,,,,,,,,,,
SN000512,"(""la fueron a recibir"") se casó, fue desposada",TSE03731,,,,,,,,,,,
SN000513,hormiga guerrera,TSE03741,,,,,,Eciton spp.; Camponotus sp.,,,,,
SN000514,estante (pieza de madera colgada para poner cosas),TSE03751,,SHELF [745],,,,,,,,,
SN000515,"meterse, enterrarse, insertarse (en un agujero)",TSE03761,,,,,,,,,,,
SN000516,"sembrarse, clavarse, meterse, introducirse, insertarse",TSE03771,,,,,,,,,,,
SN000517,"sembrar, clavar, meter, introducir, insertar",TSE03781,,,,,,,,,,,
SN000518,llegar a la cumbre de un cerro (sobre todo cargando algo),TSE03791,,,,,,,,,,,
SN000519,tener avance en cierto trabajo o en el estudio,TSE03791,,,,,,,,,,,
SN000520,en la cumbre del cerro,TSE03801,,,,,,,,,,,
SN000521,cuándo (a futuro) (véase [bin ora](TSE06121)),TSE03811,,,,,,,,,,,
SN000522,"terreno, espacio, mundo, país; clima",TSE03821,,,,,,,,,,,
SN000523,"clavar (introducir un clavo, sujetar algo con un clavo), insertar",TSE03831,,,,,,,,,TSE31741,Amatenango [k'oj](TSE31741),
SN000524,"cerrar, asegurar (un candado), cerrar con candado",TSE03831,,,,,,,,,,,
SN000525,"para contar clavadas, sonidos de golpes de clavar",TSE03841,,,,,,,,,,,
SN000526,para contar piezas de música,TSE03842,,,,,,,,,,,
SN000527,despreciar (véase [p'aj](TSE47351)),TSE03851,,,,,,,,,,,
SN000528,"clavarse, enterrarse, hundirse",TSE03861,,,,,,,,,,,
SN000529,"clavado, metido (en medio de algo); encerrado",TSE03871,,,,,,,,,,,
